date,compensation,wages_salaries,private_wages,govt_wages,supplements,proprietors_income,farm_income,nonfarm_income,rental_income,interest_income,dividend_income,transfer_receipts,social_security,medicare,medicaid,unemployment,veterans,social_contributions,personal_taxes,population,dpi_per_capita
2023-05-01,14081.3,11638.1,9927.5,1710.7,2443.2,1934.1,75.9,1858.2,984.8,1871.8,1943.7,4288.4,4167.0,1001.9,916.0,32.6,193.9,1804.2,2826.5,336679.0,60810.0
2023-06-01,14168.9,11710.0,9987.7,1722.3,2458.9,1941.3,72.4,1868.9,983.4,1880.0,1926.5,4287.9,4167.1,1008.2,906.1,33.6,196.3,1815.5,2838.9,336925.0,60944.0
2023-07-01,14236.7,11763.6,10025.8,1737.8,2473.1,1944.5,69.2,1875.3,986.4,1893.5,1923.2,4267.6,4147.4,1014.3,882.7,34.1,198.6,1824.1,2852.8,337200.0,61017.0
2023-08-01,14311.5,11823.9,10072.1,1751.8,2487.6,1954.3,66.2,1888.1,994.1,1908.3,1928.5,4269.8,4150.2,1020.0,865.0,34.9,200.8,1833.3,2866.4,337501.0,61235.0
2023-09-01,14386.2,11884.4,10121.0,1763.3,2501.8,1965.0,63.3,1901.7,1004.4,1924.4,1930.9,4267.7,4144.8,1025.4,853.8,35.0,202.9,1842.3,2878.8,337800.0,61449.0
2023-10-01,14415.2,11902.4,10130.3,1772.2,2512.8,1969.1,57.9,1911.1,1009.2,1945.9,1945.8,4268.4,4149.4,1030.5,848.8,35.3,204.8,1845.4,2882.2,338088.0,61599.0
2023-11-01,14482.1,11956.0,10176.5,1779.5,2526.1,1973.9,50.6,1923.3,1013.3,1965.8,1959.4,4270.5,4148.2,1035.4,853.1,35.3,206.7,1853.1,2893.9,338366.0,61821.0
2023-12-01,14546.5,12007.6,10217.3,1790.3,2538.8,1967.5,42.0,1925.5,1018.3,1984.1,1956.2,4290.6,4171.9,1039.9,866.7,35.2,208.5,1860.1,2906.7,338626.0,62005.0
2024-01-01,14686.6,12129.0,10325.4,1803.6,2557.6,1969.7,39.5,1930.1,1032.0,1967.6,2032.1,4411.3,4271.8,1044.2,889.7,34.8,210.1,1872.5,2947.9,338867.0,62794.0
2024-02-01,14836.5,12263.3,10447.5,1815.8,2573.2,1971.2,38.1,1933.0,1046.4,1951.0,1961.2,4448.1,4321.0,1049.0,906.4,35.0,211.7,1883.5,2966.4,339114.0,63001.0
2024-03-01,14948.1,12360.5,10531.2,1829.3,2587.6,1975.6,37.9,1937.7,1059.9,1934.3,1970.6,4478.9,4350.9,1054.4,918.4,35.0,213.4,1892.5,2982.6,339378.0,63329.0
2024-04-01,14914.1,12321.5,10485.8,1835.7,2592.6,1995.2,39.5,1955.7,1060.7,1950.4,1979.2,4498.6,4362.3,1060.4,922.3,34.5,215.1,1887.0,2989.7,339648.0,63364.0
2024-05-01,14955.1,12352.2,10509.4,1842.9,2602.9,2003.0,41.1,1961.9,1053.5,1966.3,1987.5,4510.1,4380.3,1066.9,925.2,34.8,216.8,1891.2,3007.5,339927.0,63475.0
2024-06-01,14967.6,12355.3,10504.0,1851.3,2612.3,2008.7,42.6,1966.1,1046.0,1982.0,1985.3,4528.4,4397.6,1074.1,926.4,35.6,218.4,1891.4,3019.0,340213.0,63512.0
2024-07-01,14987.0,12365.5,10506.5,1859.0,2621.5,2014.2,45.9,1968.3,1051.0,1974.3,1984.5,4551.0,4419.3,1081.8,926.2,35.9,219.9,1892.6,3038.6,340448.0,63536.0
2024-08-01,15038.4,12406.1,10539.4,1866.6,2632.3,2014.9,49.2,1965.7,1055.7,1966.4,1963.3,4560.5,4427.9,1090.0,930.8,35.7,221.6,1897.9,3056.8,340637.0,63541.0
2024-09-01,15082.8,12440.6,10566.5,1874.1,2642.2,2011.4,44.1,1967.3,1060.3,1958.4,1969.5,4599.7,4466.1,1098.9,940.2,35.4,223.1,1902.5,3067.2,340825.0,63706.0
2024-10-01,15184.8,12528.7,10642.4,1886.3,2656.1,2024.2,49.4,1974.8,1069.2,1966.8,1996.8,4622.9,4488.4,1108.3,937.7,36.0,224.7,1914.2,3098.3,341002.0,64083.0
2024-11-01,15283.5,12614.8,10721.0,1893.8,2668.7,2033.9,54.7,1979.1,1071.0,1975.1,1977.6,4621.7,4486.2,1118.3,942.3,36.3,226.3,1925.8,3121.7,341169.0,64236.0
2024-12-01,15354.2,12675.1,10772.2,1902.9,2679.1,2048.4,60.1,1988.4,1076.5,1983.3,1975.3,4635.2,4498.7,1128.9,954.3,35.9,227.8,1933.7,3132.9,341320.0,64474.0
2025-01-01,15400.3,12705.8,10794.0,1911.8,2694.5,2040.3,53.0,1987.3,1084.0,1987.7,2010.8,4698.9,4559.0,1140.0,955.0,35.7,229.5,1947.1,3174.1,341454.0,64726.0
2025-02-01,15473.1,12764.2,10846.4,1917.8,2708.9,2043.2,45.9,1997.4,1092.4,1992.0,2015.6,4794.6,4632.0,1150.5,957.9,35.7,231.0,1954.9,3191.9,341588.0,65178.0
2025-03-01,15554.5,12831.0,10906.7,1924.2,2723.5,2076.1,69.5,2006.6,1098.9,1996.6,2020.5,4836.4,4694.8,1160.3,959.9,35.8,232.2,1963.7,3211.0,341729.0,65573.0
2025-04-01,15620.6,12883.7,10949.1,1934.6,2736.9,2099.6,79.4,2020.2,1096.7,2000.5,1999.7,4971.3,4828.9,1171.2,974.6,35.9,237.6,1970.7,3229.7,341874.0,66072.0
2025-05-01,15676.9,12928.0,10991.5,1936.5,2748.9,2044.1,34.9,2009.2,1091.5,2004.6,2004.7,4873.9,4730.6,1182.1,985.3,36.6,242.7,1976.8,3246.9,342032.0,65702.0
2025-06-01,15703.0,12944.0,11001.3,1942.7,2759.0,2045.5,38.4,2007.1,1087.4,2008.7,2001.1,4926.4,4782.2,1192.9,993.4,37.5,247.3,1979.0,3256.4,342197.0,65859.0
2025-07-01,15799.9,13026.6,11078.8,1947.8,2773.3,2060.4,48.5,2011.9,1093.1,2007.3,2007.4,4927.4,4782.3,1203.7,998.5,37.4,251.5,1990.2,3274.8,342370.0,66100.0
